Valor;Tipo;Papel;Dia_com;Mes_com;Ano_com;Dia_pag;Mes_pag;Ano_pag;Status;Preço_Teto_Bazin;Dividendos_consistente?
1,4276;Proventos;PETR3;23;5;2022;20;6;2022;;129,57;Sim
2,8611;Proventos;PETR3;13;4;2022;16;5;2022;;129,57;Sim
1,0554;Proventos;PETR3;1;12;2021;15;12;2021;;129,57;Sim
2,1951;Proventos;PETR3;1;12;2021;15;12;2021;;129,57;Sim
1,6099;Proventos;PETR3;16;8;2021;25;8;2021;;129,57;Sim
0,7874;Proventos;PETR3;14;4;2021;29;4;2021;;129,57;Sim
0,2336;Proventos;PETR3;22;7;2020;15;12;2020;;129,57;Sim
0,2;Proventos;PETR3;11;11;2019;07;2;2020;;129,57;Sim
0,2;Proventos;PETR3;12;8;2019;04;10;2019;;129,57;Sim
0,1;Proventos;PETR3;21;5;2019;05;7;2019;;129,57;Sim
0,1;Proventos;PETR3;21;11;2018;03;12;2018;;129,57;Sim
0,05;Proventos;PETR3;13;8;2018;23;8;2018;;129,57;Sim
0,05;Proventos;PETR3;21;5;2018;29;5;2018;;129,57;Sim
0,2122;Proventos;KLBN11;16;12;2024;12;3;2025;;19,96;Sim
0,3495;Proventos;KLBN11;11;11;2024;21;11;2024;;19,96;Sim
0,3372;Proventos;KLBN11;5;8;2024;15;8;2024;;19,96;Sim
0,2985;Proventos;KLBN11;3;5;2024;16;5;2024;;19,96;Sim
0,174;Proventos;KLBN11;15;2;2024;26;2;2024;;19,96;Sim
0,155;Proventos;KLBN11;21;12;2023;26;2;2024;;19,96;Sim
0,2891;Proventos;KLBN11;27;10;2023;14;11;2023;;19,96;Sim
0,2438;Proventos;KLBN11;4;8;2023;15;8;2023;;19,96;Sim
0,3527;Proventos;KLBN11;5;5;2023;16;5;2023;;19,96;Sim
0,3135;Proventos;KLBN11;13;2;2023;24;2;2023;;19,96;Sim
0,0327;Proventos;KLBN11;20;12;2022;22;2;2023;;19,96;Sim
0,2554;Proventos;KLBN11;31;10;2022;14;11;2022;;19,96;Sim
0,2008;Proventos;KLBN11;31;10;2022;14;11;2022;;19,96;Sim
0,3626;Proventos;KLBN11;1;8;2022;11;8;2022;;19,96;Sim
0,3144;Proventos;KLBN11;6;5;2022;18;5;2022;;19,96;Sim
0,3432;Proventos;KLBN11;14;2;2022;25;2;2022;;19,96;Sim
0,0929;Proventos;KLBN11;29;10;2021;11;11;2021;;19,96;Sim
0,2731;Proventos;KLBN11;29;10;2021;11;11;2021;;19,96;Sim
0,0218;Proventos;KLBN11;10;2;2020;20;2;2020;;19,96;Sim
0,1897;Proventos;KLBN11;20;12;2019;20;2;2020;;19,96;Sim
0,0949;Proventos;KLBN11;6;11;2019;14;11;2019;;19,96;Sim
0,1841;Proventos;KLBN11;6;11;2019;14;11;2019;;19,96;Sim
0,1822;Proventos;KLBN11;8;8;2019;19;8;2019;;19,96;Sim
0,1907;Proventos;KLBN11;6;5;2019;17;5;2019;;19,96;Sim
0,019;Proventos;KLBN11;12;2;2019;25;2;2019;;19,96;Sim
0,2375;Proventos;KLBN11;20;12;2018;22;2;2019;;19,96;Sim
0,2517;Proventos;KLBN11;1;11;2018;14;11;2018;;19,96;Sim
0,0712;Proventos;KLBN11;1;11;2018;14;11;2018;;19,96;Sim
0,1681;Proventos;KLBN11;3;8;2018;15;8;2018;;19,96;Sim
0,1444;Proventos;KLBN11;2;5;2018;14;5;2018;;19,96;Sim
0,1627;Proventos;KLBN11;6;2;2018;19;2;2018;;19,96;Sim
0,0424;Proventos;KLBN4;16;12;2024;12;3;2025;;3,99;Sim
0,0699;Proventos;KLBN4;11;11;2024;21;11;2024;;3,99;Sim
0,0674;Proventos;KLBN4;5;8;2024;15;8;2024;;3,99;Sim
0,0597;Proventos;KLBN4;3;5;2024;16;5;2024;;3,99;Sim
0,0348;Proventos;KLBN4;15;2;2024;26;2;2024;;3,99;Sim
0,031;Proventos;KLBN4;21;12;2023;26;2;2024;;3,99;Sim
0,0578;Proventos;KLBN4;27;10;2023;14;11;2023;;3,99;Sim
0,0488;Proventos;KLBN4;4;8;2023;15;8;2023;;3,99;Sim
0,0705;Proventos;KLBN4;5;5;2023;16;5;2023;;3,99;Sim
0,0627;Proventos;KLBN4;13;2;2023;24;2;2023;;3,99;Sim
0,0065;Proventos;KLBN4;20;12;2022;22;2;2023;;3,99;Sim
0,0511;Proventos;KLBN4;31;10;2022;14;11;2022;;3,99;Sim
0,0402;Proventos;KLBN4;31;10;2022;14;11;2022;;3,99;Sim
0,0725;Proventos;KLBN4;1;8;2022;11;8;2022;;3,99;Sim
0,0629;Proventos;KLBN4;6;5;2022;18;5;2022;;3,99;Sim
0,0686;Proventos;KLBN4;14;2;2022;25;2;2022;;3,99;Sim
0,0186;Proventos;KLBN4;29;10;2021;11;11;2021;;3,99;Sim
0,0546;Proventos;KLBN4;29;10;2021;11;11;2021;;3,99;Sim
0,0044;Proventos;KLBN4;10;2;2020;20;2;2020;;3,99;Sim
0,0379;Proventos;KLBN4;20;12;2019;20;2;2020;;3,99;Sim
0,019;Proventos;KLBN4;6;11;2019;14;11;2019;;3,99;Sim
0,0368;Proventos;KLBN4;6;11;2019;14;11;2019;;3,99;Sim
0,0364;Proventos;KLBN4;8;8;2019;19;8;2019;;3,99;Sim
0,0381;Proventos;KLBN4;6;5;2019;17;5;2019;;3,99;Sim
0,0038;Proventos;KLBN4;12;2;2019;25;2;2019;;3,99;Sim
0,0475;Proventos;KLBN4;20;12;2018;22;2;2019;;3,99;Sim
0,0503;Proventos;KLBN4;1;11;2018;14;11;2018;;3,99;Sim
0,0142;Proventos;KLBN4;1;11;2018;14;11;2018;;3,99;Sim
0,0336;Proventos;KLBN4;3;8;2018;15;8;2018;;3,99;Sim
0,0289;Proventos;KLBN4;2;5;2018;14;5;2018;;3,99;Sim
0,0325;Proventos;KLBN4;6;2;2018;19;2;2018;;3,99;Sim
0,3187;Proventos;GGPS3;11;4;2024;23;4;2024;;5,31;Não
0,259;Proventos;GGPS3;5;4;2023;17;4;2023;;5,31;Não
0,1873;Proventos;GGPS3;16;11;2021;10;12;2021;;5,31;Não
0,0462;Proventos;DXCO3;18;12;2024;31;12;2025;;5,55;Não
0,0714;Proventos;DXCO3;12;3;2024;18;12;2024;;5,55;Não
0,2153;Proventos;DXCO3;19;12;2023;18;12;2024;;5,55;Não
0,339;Proventos;DXCO3;14;12;2022;20;6;2023;;5,55;Não
1,0341;Proventos;DXCO3;14;12;2021;23;12;2021;;5,55;Não
0,2465;Proventos;DXCO3;14;12;2021;23;12;2021;;5,55;Não
0,4344;Proventos;DXCO3;17;2;2021;26;2;2021;;5,55;Não
0,3144;Proventos;DXCO3;11;12;2020;26;2;2021;;5,55;Não
0,3734;Proventos;DXCO3;16;12;2019;30;4;2020;;5,55;Não
0,4154;Proventos;DXCO3;18;12;2018;30;4;2019;;5,55;Não
0,3771;Proventos;DXCO3;18;12;2018;31;12;2019;;5,55;Não
0,0465;Proventos;TFCO4;23;12;2024;30;5;2025;;6,03;Sim
0,0442;Proventos;TFCO4;26;9;2024;30;5;2025;;6,03;Sim
0,0439;Proventos;TFCO4;27;6;2024;30;5;2025;;6,03;Sim
0,0463;Proventos;TFCO4;2;5;2024;31;5;2024;;6,03;Sim
0,0401;Proventos;TFCO4;27;3;2024;30;5;2025;;6,03;Sim
0,0323;Proventos;TFCO4;27;12;2023;30;4;2024;;6,03;Sim
0,0376;Proventos;TFCO4;25;9;2023;30;4;2024;;6,03;Sim
0,0352;Proventos;TFCO4;27;6;2023;30;4;2024;;6,03;Sim
0,0347;Proventos;TFCO4;27;4;2023;10;5;2023;;6,03;Sim
0,0359;Proventos;TFCO4;31;3;2023;30;4;2024;;6,03;Sim
0,062;Proventos;TFCO4;27;12;2022;28;4;2023;;6,03;Sim
0,0553;Proventos;TFCO4;5;10;2022;28;4;2023;;6,03;Sim
0,0631;Proventos;TFCO4;27;4;2022;31;5;2022;;6,03;Sim
0,0089;Proventos;TFCO4;21;12;2021;30;12;2021;;6,03;Sim
0,0519;Proventos;TFCO4;17;11;2021;30;11;2021;;6,03;Sim
0,0391;Proventos;TFCO4;30;4;2021;31;5;2021;;6,03;Sim
0,4228;Proventos;ABEV3;19;12;2024;07;1;2025;;11,13;Sim
0,2448;Proventos;ABEV3;19;12;2024;30;12;2024;;11,13;Sim
0,7302;Proventos;ABEV3;19;12;2023;28;12;2023;;11,13;Sim
0,7623;Proventos;ABEV3;19;12;2022;29;12;2022;;11,13;Sim
0,4702;Proventos;ABEV3;17;12;2021;30;12;2021;;11,13;Sim
0,1334;Proventos;ABEV3;17;12;2021;30;12;2021;;11,13;Sim
0,0767;Proventos;ABEV3;13;1;2021;28;1;2021;;11,13;Sim
0,4137;Proventos;ABEV3;17;12;2020;30;12;2020;;11,13;Sim
0,4906;Proventos;ABEV3;19;12;2019;30;12;2019;;11,13;Sim
0,32;Proventos;ABEV3;18;12;2018;28;12;2018;;11,13;Sim
0,16;Proventos;ABEV3;15;6;2018;30;7;2018;;11,13;Sim
0,07;Proventos;ABEV3;31;1;2018;22;2;2018;;11,13;Sim
0,0601;Proventos;GUAR3;23;5;2024;04;12;2024;;2,0;Sim
0,0601;Proventos;GUAR3;23;5;2024;04;6;2024;;2,0;Sim
0,0201;Proventos;GUAR3;27;9;2022;22;11;2023;;2,0;Sim
0,0603;Proventos;GUAR3;28;6;2022;22;11;2023;;2,0;Sim
0,4097;Proventos;GUAR3;21;12;2021;03;5;2022;;2,0;Sim
0,0302;Proventos;GUAR3;29;9;2021;03;5;2022;;2,0;Sim
0,0301;Proventos;GUAR3;29;6;2021;03;5;2022;;2,0;Sim
0,4058;Proventos;GUAR3;30;11;2020;07;5;2021;;2,0;Sim
0,4771;Proventos;GUAR3;30;12;2019;30;4;2020;;2,0;Sim
0,3312;Proventos;GUAR3;30;4;2019;10;5;2019;;2,0;Sim
0,0955;Proventos;GUAR3;27;4;2018;09;5;2018;;2,0;Sim
1,2265;Proventos;VIVT3;27;2;2025;15;7;2025;;89,2;Sim
0,7377;Proventos;VIVT3;26;12;2024;08;4;2025;;89,2;Sim
0,2442;Proventos;VIVT3;26;8;2024;08;4;2025;;89,2;Sim
0,3956;Proventos;VIVT3;26;7;2024;08;4;2025;;89,2;Sim
0,1062;Proventos;VIVT3;26;6;2024;17;12;2024;;89,2;Sim
0,2301;Proventos;VIVT3;29;4;2024;17;12;2024;;89,2;Sim
0,9077;Proventos;VIVT3;10;4;2024;10;7;2024;;89,2;Sim
0,1815;Proventos;VIVT3;28;3;2024;17;12;2024;;89,2;Sim
0,5143;Proventos;VIVT3;26;12;2023;23;4;2024;;89,2;Sim
0,0906;Proventos;VIVT3;23;10;2023;23;4;2024;;89,2;Sim
0,1207;Proventos;VIVT3;22;9;2023;23;4;2024;;89,2;Sim
0,16;Proventos;VIVT3;31;8;2023;23;4;2024;;89,2;Sim
0,2443;Proventos;VIVT3;31;7;2023;23;4;2024;;89,2;Sim
0,1928;Proventos;VIVT3;31;5;2023;23;4;2024;;89,2;Sim
0,4975;Proventos;VIVT3;13;4;2023;18;7;2023;;89,2;Sim
0,1745;Proventos;VIVT3;31;3;2023;18;10;2023;;89,2;Sim
0,0638;Proventos;VIVT3;28;2;2023;18;10;2023;;89,2;Sim
0,6011;Proventos;VIVT3;29;12;2022;18;7;2023;;89,2;Sim
0,4298;Proventos;VIVT3;29;12;2022;18;4;2023;;89,2;Sim
0,1798;Proventos;VIVT3;31;8;2022;18;4;2023;;89,2;Sim
0,2873;Proventos;VIVT3;30;6;2022;18;4;2023;;89,2;Sim
0,0896;Proventos;VIVT3;29;4;2022;18;4;2023;;89,2;Sim
1,212;Proventos;VIVT3;26;4;2022;18;10;2022;;89,2;Sim
0,1493;Proventos;VIVT3;31;3;2022;18;4;2023;;89,2;Sim
0,1074;Proventos;VIVT3;25;2;2022;18;4;2023;;89,2;Sim
0,48;Proventos;VIVT3;27;12;2021;19;7;2022;;89,2;Sim
0,8945;Proventos;VIVT3;27;12;2021;18;10;2022;;89,2;Sim
0,3573;Proventos;VIVT3;30;9;2021;19;7;2022;;89,2;Sim
0,3739;Proventos;VIVT3;30;6;2021;19;7;2022;;89,2;Sim
0,1661;Proventos;VIVT3;30;4;2021;19;7;2022;;89,2;Sim
0,9418;Proventos;VIVT3;15;4;2021;05;10;2021;;89,2;Sim
0,1601;Proventos;VIVT3;31;3;2021;19;7;2022;;89,2;Sim
0,0889;Proventos;VIVT3;26;2;2021;19;7;2022;;89,2;Sim
0,154;Proventos;VIVT3;28;12;2020;13;7;2021;;89,2;Sim
0,7108;Proventos;VIVT3;28;12;2020;05;10;2021;;89,2;Sim
0,2369;Proventos;VIVT3;27;11;2020;13;7;2021;;89,2;Sim
0,361;Proventos;VIVT3;28;9;2020;13;7;2021;;89,2;Sim
0,4998;Proventos;VIVT3;30;6;2020;13;7;2021;;89,2;Sim
1,2193;Proventos;VIVT3;28;5;2020;09;12;2020;;89,2;Sim
1,2173;Proventos;VIVT3;12;4;2018;11;12;2018;;89,2;Sim
0,0155;Proventos;MGLU3;5;7;2021;06;5;2022;;0,0;Não
0,0263;Proventos;MGLU3;29;12;2020;05;5;2021;;0,0;Não
0,0942;Proventos;MGLU3;30;7;2020;19;8;2020;;0,0;Não
0,3703;Proventos;MGLU3;15;4;2019;26;4;2019;;0,0;Não
0,2645;Proventos;MGLU3;16;4;2018;25;4;2018;;0,0;Não
0,385;Proventos;BRAV3;30;4;2024;01;7;2024;;6,42;Não
0,2737;Proventos;YDUQ3;26;4;2024;29;5;2024;;4,56;Sim
0,2749;Proventos;YDUQ3;18;8;2023;05;12;2023;;4,56;Sim
0,1265;Proventos;YDUQ3;28;4;2022;06;12;2022;;4,56;Sim
0,4697;Proventos;YDUQ3;28;4;2021;07;12;2021;;4,56;Sim
0,5097;Proventos;YDUQ3;24;4;2020;30;12;2020;;4,56;Sim
0,5102;Proventos;YDUQ3;26;4;2019;13;6;2019;;4,56;Sim
1,3328;Proventos;YDUQ3;14;11;2018;21;12;2018;;4,56;Sim
0,3255;Proventos;YDUQ3;18;4;2018;14;6;2018;;4,56;Sim
0,3422;Proventos;PORT3;16;10;2024;23;10;2024;;15,56;Não
0,2471;Proventos;PORT3;15;7;2024;22;7;2024;;15,56;Não
0,1727;Proventos;PORT3;27;5;2024;04;6;2024;;15,56;Não
0,1717;Proventos;PORT3;26;4;2024;06;5;2024;;15,56;Não
0,1345;Proventos;PORT3;22;1;2024;29;1;2024;;15,56;Não
0,3212;Proventos;PORT3;4;10;2023;20;10;2023;;15,56;Não
0,312;Proventos;PORT3;27;4;2023;08;5;2023;;15,56;Não
0,1572;Proventos;PORT3;15;12;2022;27;12;2022;;15,56;Não
2,682;Proventos;PORT3;26;4;2022;10;5;2022;;15,56;Não
0,1235;Proventos;SEER3;23;11;2021;10;12;2021;;0,0;Não
0,087;Proventos;SEER3;30;4;2021;28;5;2021;;0,0;Não
0,1201;Proventos;SEER3;4;1;2021;20;1;2021;;0,0;Não
0,1583;Proventos;SEER3;17;11;2020;11;12;2020;;0,0;Não
0,0471;Proventos;SEER3;30;4;2020;30;6;2020;;0,0;Não
0,2548;Proventos;SEER3;27;8;2019;10;9;2019;;0,0;Não
1,9422;Proventos;SEER3;14;5;2019;24;5;2019;;0,0;Não
0,285;Proventos;SEER3;30;4;2019;24;5;2019;;0,0;Não
0,1513;Proventos;SEER3;13;9;2018;25;9;2018;;0,0;Não
0,2734;Proventos;SEER3;27;4;2018;07;5;2018;;0,0;Não
0,0461;Proventos;STBP3;27;12;2024;09;1;2025;;43,38;Sim
0,1467;Proventos;STBP3;28;10;2024;13;11;2024;;43,38;Sim
0,0427;Proventos;STBP3;28;10;2024;13;11;2024;;43,38;Sim
1,8523;Proventos;STBP3;16;10;2024;07;11;2024;;43,38;Sim
0,2011;Proventos;STBP3;12;8;2024;27;8;2024;;43,38;Sim
0,0412;Proventos;STBP3;12;8;2024;27;8;2024;;43,38;Sim
0,0687;Proventos;STBP3;27;5;2024;14;6;2024;;43,38;Sim
0,0403;Proventos;STBP3;27;5;2024;14;6;2024;;43,38;Sim
0,1637;Proventos;STBP3;22;3;2024;04;4;2024;;43,38;Sim
0,0456;Proventos;STBP3;22;12;2023;05;1;2024;;43,38;Sim
0,0382;Proventos;STBP3;22;12;2023;08;1;2024;;43,38;Sim
0,0854;Proventos;STBP3;30;10;2023;13;11;2023;;43,38;Sim
0,0408;Proventos;STBP3;30;10;2023;13;11;2023;;43,38;Sim
0,0266;Proventos;STBP3;30;10;2023;13;11;2023;;43,38;Sim
0,0613;Proventos;STBP3;10;8;2023;31;8;2023;;43,38;Sim
0,0425;Proventos;STBP3;10;8;2023;31;8;2023;;43,38;Sim
0,043;Proventos;STBP3;14;7;2023;31;7;2023;;43,38;Sim
0,0074;Proventos;STBP3;14;7;2023;31;7;2023;;43,38;Sim
0,015;Proventos;STBP3;3;5;2023;15;5;2023;;43,38;Sim
0,0359;Proventos;STBP3;18;4;2023;15;5;2023;;43,38;Sim
0,0147;Proventos;STBP3;20;12;2022;16;1;2023;;43,38;Sim
0,1513;Proventos;STBP3;10;11;2022;30;11;2022;;43,38;Sim
0,0755;Proventos;STBP3;10;11;2022;23;11;2022;;43,38;Sim
0,3781;Proventos;STBP3;8;9;2022;16;9;2022;;43,38;Sim
0,0394;Proventos;STBP3;14;3;2022;31;3;2022;;43,38;Sim
0,113;Proventos;STBP3;21;12;2021;10;5;2022;;43,38;Sim
0,147;Proventos;STBP3;21;12;2021;30;12;2021;;43,38;Sim
0,0175;Proventos;STBP3;4;5;2020;12;5;2020;;43,38;Sim
0,0043;Proventos;STBP3;30;4;2019;09;5;2019;;43,38;Sim
0,003;Proventos;STBP3;2;5;2018;09;5;2018;;43,38;Sim
0,0891;Proventos;EQTL3;13;1;2025;20;2;2025;;8,99;Sim
0,45;Proventos;EQTL3;30;4;2024;10;6;2024;;8,99;Sim
0,35;Proventos;EQTL3;28;4;2023;09;6;2023;;8,99;Sim
0,64;Proventos;EQTL3;29;4;2022;29;12;2022;;8,99;Sim
0,72;Proventos;EQTL3;30;4;2021;29;12;2021;;8,99;Sim
0,32;Proventos;EQTL3;17;7;2020;23;12;2020;;8,99;Sim
0,2022;Proventos;RDOR3;18;12;2024;30;12;2024;;10,78;Sim
0,1561;Proventos;RDOR3;26;9;2024;04;10;2024;;10,78;Sim
0,1557;Proventos;RDOR3;28;6;2024;09;7;2024;;10,78;Sim
0,133;Proventos;RDOR3;26;3;2024;05;4;2024;;10,78;Sim
0,1846;Proventos;RDOR3;18;12;2023;28;12;2023;;10,78;Sim
0,1846;Proventos;RDOR3;16;10;2023;27;10;2023;;10,78;Sim
0,0802;Proventos;RDOR3;19;12;2022;28;12;2022;;10,78;Sim
0,1155;Proventos;RDOR3;21;9;2022;30;9;2022;;10,78;Sim
0,1111;Proventos;RDOR3;6;7;2022;15;7;2022;;10,78;Sim
0,0985;Proventos;RDOR3;31;3;2022;12;4;2022;;10,78;Sim
0,0944;Proventos;RDOR3;17;12;2021;29;12;2021;;10,78;Sim
0,0857;Proventos;RDOR3;9;9;2021;17;9;2021;;10,78;Sim
0,9942;Proventos;RDOR3;9;9;2021;17;9;2021;;10,78;Sim
0,0792;Proventos;RDOR3;24;6;2021;05;7;2021;;10,78;Sim
0,075;Proventos;RDOR3;31;3;2021;18;5;2021;;10,78;Sim
0,1312;Proventos;RDOR3;4;1;2021;08;3;2021;;10,78;Sim
0,4047;Proventos;RENT3;17;12;2024;07;2;2025;;26,43;Sim
0,3995;Proventos;RENT3;25;9;2024;14;11;2024;;26,43;Sim
0,398;Proventos;RENT3;26;6;2024;19;8;2024;;26,43;Sim
0,3835;Proventos;RENT3;1;4;2024;23;5;2024;;26,43;Sim
0,3829;Proventos;RENT3;26;12;2023;15;2;2024;;26,43;Sim
0,4064;Proventos;RENT3;27;9;2023;20;11;2023;;26,43;Sim
0,3492;Proventos;RENT3;30;6;2023;14;8;2023;;26,43;Sim
0,3692;Proventos;RENT3;28;3;2023;19;5;2023;;26,43;Sim
0,3662;Proventos;RENT3;21;12;2022;13;2;2023;;26,43;Sim
0,3549;Proventos;RENT3;28;9;2022;09;11;2022;;26,43;Sim
0,1749;Proventos;RENT3;30;6;2022;26;8;2022;;26,43;Sim
0,2741;Proventos;RENT3;29;4;2022;20;5;2022;;26,43;Sim
0,1467;Proventos;RENT3;29;3;2022;20;5;2022;;26,43;Sim
0,1292;Proventos;RENT3;17;12;2021;11;2;2022;;26,43;Sim
0,1092;Proventos;RENT3;29;9;2021;22;11;2021;;26,43;Sim
0,0962;Proventos;RENT3;29;6;2021;20;8;2021;;26,43;Sim
0,0241;Proventos;RENT3;30;4;2021;21;5;2021;;26,43;Sim
0,0848;Proventos;RENT3;29;3;2021;21;5;2021;;26,43;Sim
0,0849;Proventos;RENT3;15;12;2020;05;2;2021;;26,43;Sim
0,0873;Proventos;RENT3;10;9;2020;05;11;2020;;26,43;Sim
0,0862;Proventos;RENT3;23;6;2020;15;10;2020;;26,43;Sim
0,089;Proventos;RENT3;13;3;2020;05;5;2020;;26,43;Sim
0,0997;Proventos;RENT3;17;12;2019;14;2;2020;;26,43;Sim
0,1037;Proventos;RENT3;9;9;2019;08;11;2019;;26,43;Sim
0,105;Proventos;RENT3;24;6;2019;16;8;2019;;26,43;Sim
0,0101;Proventos;RENT3;3;5;2019;20;5;2019;;26,43;Sim
0,0964;Proventos;RENT3;26;3;2019;20;5;2019;;26,43;Sim
0,0745;Proventos;RENT3;19;12;2018;06;2;2019;;26,43;Sim
0,0674;Proventos;RENT3;27;9;2018;16;11;2018;;26,43;Sim
0,065;Proventos;RENT3;28;6;2018;16;8;2018;;26,43;Sim
0,0636;Proventos;RENT3;28;3;2018;16;5;2018;;26,43;Sim
0,1512;Proventos;CCRO3;5;11;2024;29;11;2024;;6,95;Sim
0,2659;Proventos;CCRO3;18;4;2024;30;4;2024;;6,95;Sim
0,1568;Proventos;CCRO3;30;10;2023;30;11;2023;;6,95;Sim
0,0365;Proventos;CCRO3;19;4;2023;02;5;2023;;6,95;Sim
0,2929;Proventos;CCRO3;1;11;2022;30;11;2022;;6,95;Sim
0,0874;Proventos;CCRO3;19;4;2022;29;4;2022;;6,95;Sim
0,0761;Proventos;CCRO3;30;11;2021;15;12;2021;;6,95;Sim
0,0898;Proventos;CCRO3;8;4;2021;30;4;2021;;6,95;Sim
0,1848;Proventos;CCRO3;1;10;2020;30;10;2020;;6,95;Sim
0,297;Proventos;CCRO3;9;4;2020;23;4;2020;;6,95;Sim
0,4653;Proventos;CCRO3;18;10;2019;31;10;2019;;6,95;Sim
0,297;Proventos;CCRO3;7;5;2019;16;5;2019;;6,95;Sim
0,396;Proventos;CCRO3;23;10;2018;31;10;2018;;6,95;Sim
0,198;Proventos;CCRO3;16;4;2018;30;4;2018;;6,95;Sim
0,83;Proventos;SLCE3;30;4;2024;15;5;2024;;13,83;Sim
0,0545;Proventos;SLCE3;27;12;2023;11;1;2024;;13,83;Sim
2,5962;Proventos;SLCE3;4;5;2023;18;5;2023;;13,83;Sim
0,3478;Proventos;SLCE3;26;12;2022;13;1;2023;;13,83;Sim
2,4262;Proventos;SLCE3;29;4;2022;18;5;2022;;13,83;Sim
1,0627;Proventos;SLCE3;29;4;2021;13;5;2021;;13,83;Sim
0,198;Proventos;SLCE3;13;11;2020;16;12;2020;;13,83;Sim
0,3938;Proventos;SLCE3;30;7;2020;13;8;2020;;13,83;Sim
0,394;Proventos;SLCE3;7;5;2020;14;5;2020;;13,83;Sim
1,8941;Proventos;SLCE3;30;4;2019;09;5;2019;;13,83;Sim
2,134;Proventos;SLCE3;30;4;2018;10;5;2018;;13,83;Sim
0,2727;Proventos;FRAS3;19;12;2024;23;1;2025;;10,84;Sim
0,2459;Proventos;FRAS3;22;7;2024;14;8;2024;;10,84;Sim
0,1321;Proventos;FRAS3;22;4;2024;30;4;2024;;10,84;Sim
0,2319;Proventos;FRAS3;20;12;2023;23;1;2024;;10,84;Sim
0,2417;Proventos;FRAS3;20;7;2023;14;8;2023;;10,84;Sim
0,175;Proventos;FRAS3;21;12;2022;19;1;2023;;10,84;Sim
0,0892;Proventos;FRAS3;19;7;2022;24;8;2022;;10,84;Sim
0,0872;Proventos;FRAS3;18;4;2022;28;4;2022;;10,84;Sim
0,1072;Proventos;FRAS3;21;12;2021;19;1;2022;;10,84;Sim
0,0932;Proventos;FRAS3;22;7;2021;18;8;2021;;10,84;Sim
0,0997;Proventos;FRAS3;16;4;2021;30;4;2021;;10,84;Sim
0,1748;Proventos;FRAS3;18;12;2020;20;1;2021;;10,84;Sim
0,0723;Proventos;FRAS3;16;12;2019;23;1;2020;;10,84;Sim
0,0378;Proventos;FRAS3;26;7;2019;09;8;2019;;10,84;Sim
0,1886;Proventos;FRAS3;3;5;2019;15;5;2019;;10,84;Sim
0,1165;Proventos;FRAS3;14;12;2018;23;1;2019;;10,84;Sim
0,1148;Proventos;FRAS3;27;6;2018;25;7;2018;;10,84;Sim
0,0722;Proventos;RADL3;4;12;2024;30;5;2025;;7,37;Sim
0,0665;Proventos;RADL3;3;10;2024;30;5;2025;;7,37;Sim
0,0618;Proventos;RADL3;3;10;2024;06;12;2024;;7,37;Sim
0,045;Proventos;RADL3;3;7;2024;06;12;2024;;7,37;Sim
0,0492;Proventos;RADL3;17;4;2024;31;5;2024;;7,37;Sim
0,0434;Proventos;RADL3;3;4;2024;02;12;2024;;7,37;Sim
0,0484;Proventos;RADL3;20;12;2023;28;12;2023;;7,37;Sim
0,0508;Proventos;RADL3;6;12;2023;31;5;2024;;7,37;Sim
0,0531;Proventos;RADL3;4;10;2023;31;5;2024;;7,37;Sim
0,0595;Proventos;RADL3;5;7;2023;01;12;2023;;7,37;Sim
0,0479;Proventos;RADL3;24;4;2023;31;5;2023;;7,37;Sim
0,0485;Proventos;RADL3;4;4;2023;01;12;2023;;7,37;Sim
0,0546;Proventos;RADL3;7;12;2022;31;5;2023;;7,37;Sim
0,0652;Proventos;RADL3;5;10;2022;01;12;2022;;7,37;Sim
0,0498;Proventos;RADL3;5;10;2022;31;5;2023;;7,37;Sim
0,0449;Proventos;RADL3;5;7;2022;01;12;2022;;7,37;Sim
0,0401;Proventos;RADL3;4;4;2022;01;12;2022;;7,37;Sim
0,0352;Proventos;RADL3;8;12;2021;31;5;2022;;7,37;Sim
0,0249;Proventos;RADL3;8;12;2021;15;12;2021;;7,37;Sim
0,0322;Proventos;RADL3;12;11;2021;31;5;2022;;7,37;Sim
0,0729;Proventos;RADL3;12;11;2021;01;12;2021;;7,37;Sim
0,0303;Proventos;RADL3;23;6;2021;08;12;2021;;7,37;Sim
0,0267;Proventos;RADL3;11;3;2021;01;12;2021;;7,37;Sim
0,0285;Proventos;RADL3;16;12;2020;31;5;2021;;7,37;Sim
0,0303;Proventos;RADL3;24;9;2020;31;5;2021;;7,37;Sim
0,1485;Proventos;RADL3;25;6;2020;03;12;2020;;7,37;Sim
0,1425;Proventos;RADL3;26;3;2020;03;12;2020;;7,37;Sim
0,1486;Proventos;RADL3;11;12;2019;31;5;2020;;7,37;Sim
0,1577;Proventos;RADL3;26;9;2019;31;5;2020;;7,37;Sim
0,1623;Proventos;RADL3;26;6;2019;03;12;2019;;7,37;Sim
0,1729;Proventos;RADL3;26;3;2019;03;12;2019;;7,37;Sim
0,17;Proventos;RADL3;14;12;2018;31;5;2019;;7,37;Sim
0,1579;Proventos;RADL3;26;9;2018;31;5;2019;;7,37;Sim
0,1533;Proventos;RADL3;26;6;2018;03;12;2018;;7,37;Sim
0,1549;Proventos;RADL3;26;3;2018;03;12;2018;;7,37;Sim
0,1706;Proventos;TEND3;6;12;2024;02;7;2025;;2,84;Não
